presence,retailers,type,name,brand,min_price,max_price,sample_url
1,El Catador,tinto,Graham's 20 Years,Graham's,6700,6700,https://elcatador.com/products/grahams-20-years
1,El Catador,tinto,Graham's Fine Ruby,Graham's,1950,1950,https://elcatador.com/products/grahams-fine-ruby
1,El Catador,tinto,Graham's Tawny,Graham's,1950,1950,https://elcatador.com/products/grahams-tawny
1,El Catador,tinto,Graham's Tawny 10 años,Graham's,4150,4150,https://elcatador.com/products/grahams-tawny-10-anos
1,El Catador,tinto,Graham's Vintage Port 2000,Graham's,10500,10500,https://elcatador.com/products/grahams-vintage-port-2000
1,El Catador,tinto,Hacienda Monasterio 1.5 Lt,Hacienda Monasterio,9800,9800,https://elcatador.com/products/hacienda-monasterio-1-5-lt
1,El Catador,tinto,Hacienda Monasterio 3 litros,Hacienda Monasterio,23900,23900,https://elcatador.com/products/hacienda-monasterio-3-litros
1,El Catador,tinto,Hacienda Monasterio Reserva,Hacienda Monasterio,7900,7900,https://elcatador.com/products/hacienda-monasterio-reserva
1,El Catador,tinto,Heraclio Alfaro Crianza,Terras Gauda,1095,1095,https://elcatador.com/products/heraclio-alfaro-crianza
1,El Catador,tinto,Hess Allomi Cabernet Sauvignon,Hess,5500,5500,https://elcatador.com/products/hess-allomi-cabernet-sauvignon
1,El Catador,tinto,Hito,Cepa 21,1650,1650,https://elcatador.com/products/hito
1,El Catador,tinto,Joel Gott 815 Cabernet Sauvignon,Joel Gott,1980,1980,https://elcatador.com/products/joel-gott-815-cabernet-sauvignon
1,El Catador,tinto,Joseph Phelps Insignia,Joseph Phelps,27500,27500,https://elcatador.com/products/joseph-phelps-insignia-2018
1,El Catador,tinto,Joseph Phelps Napa Valley Cabernet Sauvignon,Joseph Phelps,9500,9500,https://elcatador.com/products/joseph-phelps-napa-valley-cabernet-sauvignon
1,El Catador,tinto,Kaiken Reserva Malbec,Kaiken,1150,1150,https://elcatador.com/products/kaiken-reserva-malbec
1,El Catador,tinto,Kaiken UltraMalbec,Kaiken,2390,2390,https://elcatador.com/products/kaiken-ultramalbec
1,El Catador,tinto,Kendall Jackson Grand Reserve Cabernet Sauvignon,Kendall Jackson,3950,3950,https://elcatador.com/products/kendall-jackson-grand-reserve-cabernet-sauvignon
1,El Catador,tinto,Kendall Jackson Vintner's Reserve Merlot,Kendall Jackson,2890,2890,https://elcatador.com/products/kendall-jackson-vintners-reserve-merlot
1,El Catador,tinto,Kistler Russian River  Pinot Noir,Kistler,7590,7590,https://elcatador.com/products/kistler-russian-river-pinot-noir
1,El Catador,tinto,La Capilla Crianza,Marqués de Cáceres,2350,2350,https://elcatador.com/products/la-capilla-crianza
1,El Catador,tinto,La Cueva del Contador 2018,Contador,9340,9340,https://elcatador.com/products/la-cueva-del-contador
1,El Catador,tinto,La Fiole Châteauneuf-du-Pape,La Fiole,3400,3400,https://elcatador.com/products/la-fiole-chateauneuf-du-pape
1,El Catador,tinto,La Fiole Côtes du Rhône,La Fiole,1100,1100,https://elcatador.com/products/la-fiole-cotes-du-rhone
1,El Catador,tinto,La Fiole Réserve Côtes du Rhône,La Fiole,1750,1750,https://elcatador.com/products/la-fiole-reserve-cotes-du-rhone
1,Curda 24,tinto,La Vanguardia Malbec,,12,12,https://curda24.com/tienda/licoreria-delivery/licores/la-vanguardia-malbec/
1,El Catador,tinto,LAN 7 metros,LAN,1750,1750,https://elcatador.com/products/lan-7-metros
1,El Catador,tinto,Lan A Mano Edición Limitada,LAN,3980,3980,https://elcatador.com/products/lan-a-mano-edicion-limitada
1,El Catador,tinto,Lan Crianza,LAN,1270,1270,https://elcatador.com/products/lan-crianza
1,El Catador,tinto,Le Macchiole Bolgheri Rosso,Le Macchiole,3290,3290,https://elcatador.com/products/le-macchiole-bolgheri-rosso
1,El Catador,tinto,Le Macchiole Messorio,Le Macchiole,23500,23500,https://elcatador.com/products/le-macchiole-messorio
1,El Catador,tinto,Le Macchiole Paleo Rosso,Le Macchiole,11500,11500,https://elcatador.com/products/le-macchiole-paleo-rosso
1,El Catador,tinto,Le Serre Nuove dell' Ornellaia,Ornellaia,6280,6280,https://elcatador.com/products/le-serre-nuove-dell-ornellaia
1,El Catador,tinto,Liberty School Reserve Cabernet Sauvignon,Hope Family,2690,2690,https://elcatador.com/products/liberty-school-reserve-cabernet-sauvignon
1,El Catador,tinto,Lillet Tinto,Lillet,1920,1920,https://elcatador.com/products/lillet-tinto
1,El Catador,tinto,Lopez de Haro Crianza,Lopez de Haro,990,990,https://elcatador.com/products/lopez-de-haro-crianza
1,El Catador,tinto,Lopez de Haro Edición Limitada,Lopez de Haro,1390,1390,https://elcatador.com/products/lopez-de-haro-edicion-limitada
1,El Catador,tinto,Louis Latour Gevrey Chambertin,Louis Latour,8980,8980,https://elcatador.com/products/louis-latour-gevrey-chambertin
1,El Catador,tinto,Louis Latour Nuit St. Georges Premier Cru Le Crots,Louis Latour,9500,9500,https://elcatador.com/products/louis-latour-nuit-st-georges-premier-cru-le-crots
1,El Catador,tinto,Louis Latour Pinot Noir,Louis Latour,2350,2350,https://elcatador.com/products/louis-latour-pinot-noir
1,El Catador,tinto,Louis Latour Vosne Romanée,Louis Latour,9400,9400,https://elcatador.com/products/louis-latour-vosne-romanee
1,El Catador,tinto,Luigi Bosca De Sangre,Luigi Bosca,2390,2390,https://elcatador.com/products/luigi-bosca-de-sangre
1,El Catador,tinto,Luigi Bosca Finca Los Nobles,Luigi Bosca,5400,5400,https://elcatador.com/products/luigi-bosca-finca-los-nobles
1,El Catador,tinto,Luigi Bosca Malbec,Luigi Bosca,1750,1750,https://elcatador.com/products/luigi-bosca-reserva-malbec
1,El Catador,tinto,Malabrigo,Cepa 21,4690,4690,https://elcatador.com/products/malabrigo-1
1,El Catador,tinto,Marchese Di Borgosole Salice Salentino Riserva,Marchese di Borgosole,1280,1280,https://elcatador.com/products/marchese-di-borgosole-salice-salentino-riserva
1,El Catador,tinto,Marqués de Cáceres Excellens Cuvée Especial,Marqués de Cáceres,1650,1650,https://elcatador.com/products/marques-de-caceres-excellens-cuvee-especial
1,El Catador,tinto,Marqués de Cáceres Gaudium Reserva,Marqués de Cáceres,6800,6800,https://elcatador.com/products/marques-de-caceres-gaudium-reserva
1,El Catador,tinto,Marqués de Cáceres Gran Reserva,Marqués de Cáceres,3250,3250,https://elcatador.com/products/marques-de-caceres-gran-reserva
1,El Catador,tinto,Marqués de Murrieta Dalmau,Marqués de Murrieta,19900,19900,https://elcatador.com/products/marques-de-murrieta-dalmau
1,El Catador,tinto,Marqués de Murrieta Reserva,Marqués de Murrieta,2980,2980,https://elcatador.com/products/marques-de-murrieta-reserva
1,El Catador,tinto,Marqués de Murrieta Reserva  12 litros,Marqués de Murrieta,49800,49800,https://elcatador.com/products/marques-de-murrieta-reserva-12-litros
1,El Catador,tinto,Marqués de Murrieta Reserva 1.5 litros,Marqués de Murrieta,6350,6350,https://elcatador.com/products/marques-de-murrieta-reserva-1-5-litros
1,El Catador,tinto,Marqués de Murrieta Reserva 3 litros,Marqués de Murrieta,14900,14900,https://elcatador.com/products/marques-de-murrieta-reserva-3-litros
1,El Catador,tinto,Marqués de Murrieta Reserva 6 litros,Marqués de Murrieta,27900,27900,https://elcatador.com/products/marques-de-murrieta-reserva-6-litros
1,El Catador,tinto,Marqués de Riscal Baron De Chirel,Marqués de Riscal,11500,11500,https://elcatador.com/products/marques-de-riscal-baron-de-chirel
1,El Catador,tinto,Marqués de Riscal Proximo,Marqués de Riscal,920,920,https://elcatador.com/products/marques-de-riscal-proximo
1,El Catador,tinto,Marqués de Riscal Reserva XR,Marqués de Riscal,3450,3450,https://elcatador.com/products/marques-de-riscal-reserva-xr
1,Licoteca,tinto,Marqués de Riscal XR 0.75L,,22,22,https://licotecaonline.com/producto/marques-de-riscal-xr-0-75l/
1,El Catador,tinto,Masi Amarone Riserva di Costasera,Masi,6700,6700,https://elcatador.com/products/masi-amarone-riserva-di-costasera
1,El Catador,tinto,Masi Brolo di Campofiorin Verona,Masi,3090,3090,https://elcatador.com/products/masi-brolo-di-campofiorin-verona
1,El Catador,tinto,Masi Costasera Amarone Classico,Masi,6950,6950,https://elcatador.com/products/masi-costasera-amarone-classico
1,El Catador,tinto,Meiomi Pinot Noir,Meiomi,2690,2690,https://elcatador.com/products/meiomi-pinot-noir
1,El Catador,tinto,Meiomi Red Blend,Meiomi,2495,2495,https://elcatador.com/products/meiomi-red-blend
1,El Catador,tinto,Ménage à T7814rois Silk Soft Red Blend,Ménage à Trois,1280,1280,https://elcatador.com/products/menage-a-trois-silk-soft-red-blend
1,El Catador,tinto,Ménage à Trois Decadence Cabernet Sauvignon,Ménage à Trois,1290,1290,https://elcatador.com/products/menage-a-trois-decadence-cabernet-sauvignon
1,El Catador,tinto,Ménage à Trois Midnight Dark Red Blend,Ménage à Trois,1290,1290,https://elcatador.com/products/menage-a-trois-midnight-dark-red-blend
1,El Catador,tinto,Ménage à Trois Red Blend,Ménage à Trois,1280,1280,https://elcatador.com/products/menage-a-trois-red-blend
1,El Catador,tinto,Mer Soleil Reserve Pinot Noir,Mer Soleil,3980,3980,https://elcatador.com/products/mer-soleil-reserve-pinot-noir
1,El Catador,tinto,Milsetentayseis,Pago de Carraovejas,6490,6490,https://elcatador.com/products/milsetentayseis
1,El Catador,tinto,"Monteabellón 14 Meses, Ribera del Duero",Monteabellón,1980,1980,https://elcatador.com/products/monteabellon-14-meses-ribera-del-duero-1
1,El Catador,tinto,"Monteabellón 5 Meses, Ribera del Duero",Monteabellón,1350,1350,https://elcatador.com/products/monteabellon-5-meses-ribera-del-duero-1
1,El Catador,tinto,Monteabellón Finca Matambres,Monteabellón,3600,3600,https://elcatador.com/products/monteabellon-finca-matambres
1,El Catador,tinto,Montecastro Reserva,Montecastro,3350,3350,https://elcatador.com/products/montecastro-reserva
1,El Catador,tinto,Montes Alpha Carmenere,Montes,2450,2450,https://elcatador.com/products/montes-alpha-carmenere
1,El Catador,tinto,Montes Purple Angel,Montes,8490,8490,https://elcatador.com/products/montes-purple-angel
1,El Catador,tinto,Montevertine,19 Crimes,6900,6900,https://elcatador.com/products/montevertine
1,El Catador,tinto,Mouton Cadet Reserva Saint Emilion,Baron Philippe de Rothschild,2650,2650,https://elcatador.com/products/mouton-cadet-reserva-saint-emilion
1,El Catador,tinto,Mouton Cadet Tinto,Baron Philippe de Rothschild,1650,1650,https://elcatador.com/products/mouton-cadet-tinto
1,El Catador,tinto,Muga Reserva,Muga,2950,2950,https://elcatador.com/products/muga-reserva
1,El Catador,tinto,Napa Cellars Cabernet Sauvignon,Napa Cellars,2980,2980,https://elcatador.com/products/napa-cellars-cabernet-sauvignon
1,El Catador,tinto,Norton Malbec DOC,Norton,1040,1040,https://elcatador.com/products/norton-malbec-doc
1,El Catador,tinto,Norton Privada Estate Reserve,Norton,2500,2500,https://elcatador.com/products/norton-privada-estate-reserve
1,El Catador,tinto,Norton Syrah Reserva,Norton,1360,1360,https://elcatador.com/products/norton-syrah-reserva
1,El Catador,tinto,Numanthia,Numanthia,6500,6500,https://elcatador.com/products/numanthia
1,El Catador,tinto,Numanthia Termes,Numanthia,3700,3700,https://elcatador.com/products/numanthia-termes
1,El Catador,tinto,Opus One,Opus One,40500,40500,https://elcatador.com/products/opus-one
1,El Catador,tinto,Orben,Orben,2890,2890,https://elcatador.com/products/orben
1,El Catador,tinto,Orben Malpuesto,Orben,4950,4950,https://elcatador.com/products/orben-malpuesto
1,El Catador,tinto,Oreno,Oreno,7400,7400,https://elcatador.com/products/oreno
1,El Catador,tinto,Ornellaia 2018,Ornellaia,28900,28900,https://elcatador.com/products/ornellaia
1,El Catador,tinto,Pago de Carraovejas,Pago de Carraovejas,4980,4980,https://elcatador.com/products/pago-de-carraovejas
1,El Catador,tinto,Pago de Carraovejas 1.5 litros,Pago de Carraovejas,10900,10900,https://elcatador.com/products/pago-de-carraovejas-1-5-litros
1,El Catador,tinto,Pago de Carraovejas 3 litros,Pago de Carraovejas,23500,23500,https://elcatador.com/products/pago-de-carraovejas-3-litros
1,El Catador,tinto,Pago de Carraovejas Cuesta de las Liebres,Pago de Carraovejas,19800,19800,https://elcatador.com/products/pago-de-carraovejas-cuesta-de-las-liebres
1,El Catador,tinto,Pago de Carraovejas El Anejon,Pago de Carraovejas,9980,9980,https://elcatador.com/products/pago-de-carraovejas-el-anejon
1,El Catador,tinto,Pago de los Capellanes Crianza,Pago de los Capellanes,3750,3750,https://elcatador.com/products/pago-de-los-capellanes-crianza
1,El Catador,tinto,Pago de los Capellanes Doroteo,Pago de los Capellanes,8980,8980,https://elcatador.com/products/pago-de-los-capellanes-doroteo
1,El Catador,tinto,Pago de los Capellanes El Nogal,Pago de los Capellanes,7980,7980,https://elcatador.com/products/pago-de-los-capellanes-el-nogal
1,El Catador,tinto,Pago de los Capellanes El Picón,Pago de los Capellanes,20800,20800,https://elcatador.com/products/pago-de-los-capellanes-el-picon
1,El Catador,tinto,Pago de los Capellanes Roble,Pago de los Capellanes,2150,2150,https://elcatador.com/products/pago-de-los-capellanes-roble
1,El Catador,tinto,Pago Florentino,Arzuaga,1690,1690,https://elcatador.com/products/pago-florentino
1,El Catador,tinto,Palo Alto Reserva Cabernet I,Palo Alto,860,860,https://elcatador.com/products/palo-alto-reserva-cabernet-i
1,El Catador,tinto,Palo Alto Reserva II,Palo Alto,860,860,https://elcatador.com/products/palo-alto-reserva-ii
1,El Catador,tinto,Paul Hobbs Crossbarn Cabernet Sauvignon,Paul Hobbs,6700,6700,https://elcatador.com/products/paul-hobbs-crossbarn-cabernet-sauvignon
1,El Catador,tinto,PaulaMalbec,Doña Paula,920,920,https://elcatador.com/products/paulamalbec
1,El Catador,tinto,Penfold's Bin 389 Cabernet/Shiraz,Penfolds,8900,8900,https://elcatador.com/products/penfolds-bin-389-cabernet-shiraz
1,El Catador,tinto,Penfold's Koonunga Hill Shiraz/Cabernet Sauvignon,Penfolds,1980,1980,https://elcatador.com/products/penfolds-koonunga-hill-shiraz-cabernet-sauvignon
1,El Catador,tinto,Pesquera Millenium Gran Reserva,Alejandro Fernandez,9980,9980,https://elcatador.com/products/pesquera-millenium-gran-reserva
1,El Catador,tinto,Pesquera MXI,Pesquera,3450,3450,https://elcatador.com/products/pesquera-mxi
1,El Catador,tinto,Pesquera Reserva,Alejandro Fernandez,4480,4480,https://elcatador.com/products/pesquera-reserva
1,El Catador,tinto,Pessimist,Daou,2850,2850,https://elcatador.com/products/pessimist
1,El Catador,tinto,Pesus,Viña Sastre,29500,29500,https://elcatador.com/products/pesus
1,El Catador,tinto,Pio Cesare Barolo,Pio Cesare,6600,6600,https://elcatador.com/products/pio-cesare-barolo
1,El Catador,tinto,Pittacum,Terras Gauda,1400,1400,https://elcatador.com/products/pittacum
1,El Catador,tinto,Poggio Di Sotto Brunello di Montalcino Riserva,Poggio di Sotto,31500,31500,https://elcatador.com/products/poggio-di-sotto-brunello-di-montalcino-riserva
1,El Catador,tinto,Post & Beam Cabernet Sauvignon,Far Niente,4580,4580,https://elcatador.com/products/post-beam-cabernet-sauvignon
1,El Catador,tinto,Prado Enea Gran Reserva,Muga,7980,7980,https://elcatador.com/products/prado-enea-gran-reserva
1,El Catador,tinto,Prado Enea Gran Reserva 1.5 litros,Muga,15500,15500,https://elcatador.com/products/prado-enea-gran-reserva-1-5-litros
1,El Catador,tinto,Predicador Tinto,Benjamin Romeo,2980,2980,https://elcatador.com/products/predicador-tinto
1,El Catador,tinto,Protos 27,Protos,2980,2980,https://elcatador.com/products/protos-27
1,El Catador,tinto,PROTOS 9 MESES,Protos,1750,1750,https://elcatador.com/products/protos-9-meses
1,El Catador,tinto,Protos Carroa,Protos,4980,4980,https://elcatador.com/products/protos-carroa
1,El Catador,tinto,Protos Crianza,Protos,2550,2550,https://elcatador.com/products/protos-crianza-1
1,El Catador,tinto,Protos Roble,Protos,1430,1430,https://elcatador.com/products/protos-roble
1,El Catador,tinto,Prunotto Barolo,Prunotto,5550,5550,https://elcatador.com/products/prunotto-barolo
1,El Catador,tinto,Red Schooner,Wagner Family of Wines,5500,5500,https://elcatador.com/products/red-schooner
1,El Catador,tinto,Red Schooner Transit No. 1,Caymus,5500,5500,https://elcatador.com/products/red-schooner-transit-no-1
1,El Catador,tinto,Renieri Brunello Di Montalcino,Renieri,10500,10500,https://elcatador.com/products/renieri-brunello-di-montalcino
1,El Catador,tinto,Riporta Primitivo,Riporta,1050,1050,https://elcatador.com/products/riporta-primitivo
1,El Catador,tinto,Robert Mondavi Bourbon Barrel Cabernet Sauvignon,Robert Mondavi Private Selection,1790,1790,https://elcatador.com/products/robert-mondavi-bourbon-barrel-cabernet-sauvignon
1,El Catador,tinto,Robert Mondavi Napa Valley Cabernet Sauvignon,Robert Mondavi Winery,5980,5980,https://elcatador.com/products/robert-mondavi-napa-valley-cabernet-sauvignon
1,El Catador,tinto,Robert Mondavi Oakville Cabernet Sauvignon,Robert Mondavi Winery,7300,7300,https://elcatador.com/products/robert-mondavi-oakville-cabernet-sauvignon
1,El Catador,tinto,Robert Mondavi Private Selection Heritage Red,Robert Mondavi Private Selection,1395,1395,https://elcatador.com/products/robert-mondavi-private-selection-heritage-red
1,El Catador,tinto,Robert Mondavi Private Selection Pinot Noir,Robert Mondavi Private Selection,1520,1520,https://elcatador.com/products/robert-mondavi-private-selection-pinot-noir
1,El Catador,tinto,Robert Mondavi Reserve Cabernet Sauvignon,Robert Mondavi Winery,13800,13800,https://elcatador.com/products/robert-mondavi-reserve-cabernet-sauvignon
1,El Catador,tinto,Ruffino Chianti,Ruffino,1290,1290,https://elcatador.com/products/ruffino-chianti
1,El Catador,tinto,Ruffino Chianti Riserva Ducale Oro,Ruffino,3890,3890,https://elcatador.com/products/ruffino-chianti-riserva-ducale-oro
1,El Catador,tinto,Rutini Malbec,Rutini,1980,1980,https://elcatador.com/products/rutinimalbec
1,El Catador,tinto,Sandeman Ruby Porto,Sandeman,1290,1290,https://elcatador.com/products/sandeman-ruby-porto-1
1,El Catador,tinto,Sandeman Tawny Porto,Sandeman,1290,1290,https://elcatador.com/products/sandeman-tawny-porto
1,El Catador,tinto,Santa Rita Medalla Real Cabernet Sauvignon,Santa Rita,1880,1880,https://elcatador.com/products/santa-rita-medalla-real-cabernet-sauvignon
1,El Catador,tinto,Santa Rita Reserva Merlot,Santa Rita,1290,1290,https://elcatador.com/products/santa-rita-reserva-merlot
1,El Catador,tinto,Sardón,Terras Gauda,1550,1550,https://elcatador.com/products/sardon
1,El Catador,tinto,Sartori Valpolicella,Sartori,890,890,https://elcatador.com/products/sartori-valpolicella
1,El Catador,tinto,Secrets Red Blend,Secrets,1100,1100,https://elcatador.com/products/secrets-red-blend
1,El Catador,tinto,Shafer Hillside Select Cabernet Sauvignon,Shafer,32500,32500,https://elcatador.com/products/shafer-hillside-select-cabernet-sauvignon
1,El Catador,tinto,Shafer One Point Five Cabernet Sauvignon,Shafer,11700,11700,https://elcatador.com/products/shafer-one-point-five-cabernet-sauvignon
1,El Catador,tinto,Shafer TD-9,Shafer,9600,9600,https://elcatador.com/products/shafer-td-9
1,El Catador,tinto,Silk & Spice Red Blend,Sogrape Vinhos,1100,1100,https://elcatador.com/products/silk-spice-red-blend
1,El Catador,tinto,Silver Oak Alexander Valley,Silver Oak,9980,9980,https://elcatador.com/products/silver-oak-alexander-valley
1,El Catador,tinto,Stag's Leap Artemis Napa Valley Cabernet Sauvignon,Stag's Leap Wine Cellars,8980,8980,https://elcatador.com/products/stags-leap-artemis-napa-valley-cabernet-sauvignon
1,El Catador,tinto,Stag's Leap S.L.V. Cabernet Sauvignon,Stag's Leap Wine Cellars,19800,19800,https://elcatador.com/products/stags-leap-s-l-v-cabernet-sauvignon
1,El Catador,tinto,Termanthia,Numanthia,20800,20800,https://elcatador.com/products/termanthia
1,El Catador,tinto,The Prisoner Red Wine,The Prisoner Wine Company,5800,5800,https://elcatador.com/products/the-prisoner-red-wine
1,El Catador,tinto,Torre Muga  2016,Muga,8300,8300,https://elcatador.com/products/torre-muga
1,El Catador,tinto,Trapiche Reserva Malbec,Trapiche,1050,1050,https://elcatador.com/products/trapiche-reserva-malbec
1,El Catador,tinto,Trivento Golden Reserve Malbec,Trivento,2450,2450,https://elcatador.com/products/trivento-golden-reserve-malbec
1,El Catador,tinto,Trivento Reserva Malbec,Trivento,1190,1190,https://elcatador.com/products/trivento-reserva-malbec
1,El Catador,tinto,Tua Rita Perlato del Bosco Rosso,Tua Rita,4200,4200,https://elcatador.com/products/tua-rita-perlato-del-bosco-rosso
1,El Catador,tinto,Uno Malbec,Antigal,1690,1690,https://elcatador.com/products/uno-malbec
1,El Catador,tinto,"Unshackled Cabernet Sauvignon, Napa Valley",The Prisoner Wine Company,2990,2990,https://elcatador.com/products/unshackled-cabernet-sauvignon-napa-valley
1,El Catador,tinto,Viña Maipo Cabernet Sauvignon 1.5 litros,Viña Maipo,1050,1050,https://elcatador.com/products/vina-maipo-cabernet-sauvignon-1-5-litros
1,El Catador,tinto,Viña Maipo Classic Series Sweet Red,Viña Maipo,550,550,https://elcatador.com/products/vina-maipo-classic-series-sweet-red
1,El Catador,tinto,Viña Maipo Merlot,Viña Maipo,550,550,https://elcatador.com/products/vina-maipo-merlot
1,El Catador,tinto,Viña Sastre Crianza,Viña Sastre,2850,2850,https://elcatador.com/products/vina-sastre-crianza
1,El Catador,tinto,Viña Sastre Pago De Santa Cruz,Viña Sastre,7350,7350,https://elcatador.com/products/vina-sastre-pago-de-santa-cruz
1,El Catador,tinto,Viña Sastre Regina Vides,Viña Sastre,8950,8950,https://elcatador.com/products/vina-sastre-regina-vides
1,El Catador,tinto,Viña Sastre Roble,Viña Sastre,1750,1750,https://elcatador.com/products/vina-sastre-roble
1,Licoteca,tinto,Vino Aalto 0.75L,,44,44,https://licotecaonline.com/producto/vino-aalto-0-75-l/
1,Licoteca,tinto,Vino Abadia Retuerta Seleccion Especial 0.75L,,28,28,https://licotecaonline.com/producto/vino-abadia-retuerta-seleccion-especial-0-75l/
1,Licoteca,tinto,Vino Alma Exun 0.75L,,10,10,https://licotecaonline.com/producto/vino-exun-0-75-l/
1,Licoteca,tinto,Vino Antaño Rioja 0.75L,,4,4,https://licotecaonline.com/producto/rioja-antano/
1,Licoteca,tinto,Vino Arco Viejo 0.75L,,5,5,https://licotecaonline.com/producto/arco-viejo-tinto/
1,Licoteca,tinto,Vino Arzuaga Crianza 0.75L,,18,18,https://licotecaonline.com/producto/arzuaga-crianza/
1,Licoteca,tinto,Vino Arzuaga Crianza 1.5L,,44,44,https://licotecaonline.com/producto/vino-arzuaga-crianza-1-5-l/
1,Licoteca,tinto,Vino Azpilicueta Crianza 0.75L,,8,8,https://licotecaonline.com/producto/rioja-azpilicueta/
1,Licoteca,tinto,Vino Berberana Red Dragon 0.75L,,3,3,https://licotecaonline.com/producto/vino-berberana-red-dragon-0-75-l/
1,Licoteca,tinto,Vino Beronia Crianza 0.75 L,,7,7,https://licotecaonline.com/producto/vino-beronia-crianza-0-75-l/
1,Licoteca,tinto,Vino Bosque De Matasnos 0.75L,,29,29,https://licotecaonline.com/producto/bosque-de-matasnos-2016/
1,Licoteca,tinto,Vino Carmelo Rodero 9 meses 0.75L,,13,13,https://licotecaonline.com/producto/carmelo-rodero-9-meses-0-75-l/
1,Licoteca,tinto,Vino Carmelo Rodero Crianza 0.75L,,22,22,https://licotecaonline.com/producto/vino-carmelo-rodero-crianza-0-75l/
1,Licoteca,tinto,Vino Carramimbre Roble 0.75L,,8,8,https://licotecaonline.com/producto/carramimbre-roble-2017/
1,Licoteca,tinto,Vino Cepa 21 0.75L,,17,17,https://licotecaonline.com/producto/cepa-21/
1,Licoteca,tinto,Vino Cesar Muñoz Magallanes Crianza 0.75L,,30,30,https://licotecaonline.com/producto/vino-cesar-munoz-magallanes-crianza-0-75-l/
1,Licoteca,tinto,Vino Cillar de Silos 0.75L,,17,17,https://licotecaonline.com/producto/vino-cillar-de-silos-0-75l-crianza-ribera-duero/
1,Licoteca,tinto,Vino Condado de Haza Crianza 0.75L,,11,11,https://licotecaonline.com/producto/condado-de-haza-crianza/
1,Licoteca,tinto,Vino Cune Crianza 0.75L,,6,6,https://licotecaonline.com/producto/cune-crianza/
1,Licoteca,tinto,Vino Cune Crianza 1.5L,,15,15,https://licotecaonline.com/producto/cune-rioja-1-5l/
1,Licoteca,tinto,Vino Cune Rioja Reserva 0.75L,,11,11,https://licotecaonline.com/producto/vino-cune-rioja-reserva-0-75-l/
1,Licoteca,tinto,Vino Dehesa de los Canonigos 0.75L,,18,18,https://licotecaonline.com/producto/dehesa-de-los-canonigos/
1,Licoteca,tinto,Vino Dehesa la Granja 0.75L,,8,8,https://licotecaonline.com/producto/dehesa-la-granja/
1,Licoteca,tinto,Vino Dehesa Valquejigoso 0.75L,,20,20,https://licotecaonline.com/producto/dehesa-valqueijoso/
1,Licoteca,tinto,Vino Dos de Mayo 0.75L,,5,5,https://licotecaonline.com/producto/vino-dos-de-mayo-0-75-l/
1,Licoteca,tinto,Vino el Coto Crianza 0.75L,,6,6,https://licotecaonline.com/producto/vino-el-coto-crianza-0-75-l/
1,Licoteca,tinto,Vino El Ilusionista Crianza 0.75L,,10,10,https://licotecaonline.com/producto/vino-el-ilusionista-crianza-0-75-l/
1,Licoteca,tinto,Vino El Ilusionista Roble 0.75L,,8,8,https://licotecaonline.com/producto/vino-el-ilusionista-roble-75-l/
1,Licoteca,tinto,Vino Elias Mora Crianza 0.75L,,15,15,https://licotecaonline.com/producto/vino-elias-mora-crianza-0-75-l/
1,Licoteca,tinto,Vino Emilio Moro 0.75L,,19,19,https://licotecaonline.com/producto/emilio-moro/
1,Licoteca,tinto,Vino Emilio Moro 1.5L,,38,38,https://licotecaonline.com/producto/vino-emilio-moro-1-5-l/
1,Licoteca,tinto,Vino Emilio Moro Malleolus 0.75L,,32,32,https://licotecaonline.com/producto/vino-emilio-moro-malleolus-comprar-vino-malleolus-online-emilio-moro/
1,Licoteca,tinto,Vino Emilio Moro Malleolus 1.5L,,66,66,https://licotecaonline.com/producto/vino-emilio-moro-malleolus-1-5-l/
1,Licoteca,tinto,Vino Emilio Moro Malleolus de Valderramiro 0.75L,,90,90,https://licotecaonline.com/producto/vino-emilio-moro-malleolus-de-valderramiro-0-75-l/
1,Licoteca,tinto,Vino Emilio Moro Vendimia Seleccionada 0.75L,,26,26,https://licotecaonline.com/producto/emilio-moro-2017-vendimia-seleccionada/
1,Licoteca,tinto,Vino Enate Crianza 0.75L,,9,9,https://licotecaonline.com/producto/enate-crianza/
1,Licoteca,tinto,Vino Estola Reserva 0.75L,,4,4,https://licotecaonline.com/producto/vino-estola-reserva-0-75l/
1,Licoteca,tinto,Vino Faustino I 0.75L,,21,21,https://licotecaonline.com/producto/faustino-i/
1,Licoteca,tinto,Vino Figueroa Crianza 0.75L,,6,6,https://licotecaonline.com/producto/figueroa-crianza/
1,Licoteca,tinto,Vino Finca La Estacada 12 meses 0.75L,,5,5,https://licotecaonline.com/producto/vino-tinto-la-estacada-12-meses/
1,Licoteca,tinto,Vino Finca La Estacada 18 Meses 0.75L,,5,5,https://licotecaonline.com/producto/finca-la-estacada-18-meses/
1,Licoteca,tinto,Vino Finca la Estacada 6 Meses 0.75L,,4,4,https://licotecaonline.com/producto/finca-la-estacada-6-meses/
1,Licoteca,tinto,Vino Finca la Estacada Sequa Cabernet 0.75L,,12,12,https://licotecaonline.com/producto/vino-finca-estacada-sequa-cabernet-0-75-l/
1,Licoteca,tinto,Vino Finca la Montesa Crianza 0.75L,,16,16,https://licotecaonline.com/producto/vino-finca-la-montesa-crianza/
1,Licoteca,tinto,Vino Finca Resalso 0.75L,,9,9,https://licotecaonline.com/producto/finca-resalso-2017/
